,Datetime (UTC),Country,Zone name,Zone id,carbon_intensity,Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method,datetime,hour,day_of_week,month,is_weekend
226,2023-01-10 10:00:00,USA,USA,US,341.96,405.43,43.41,21.29,,False,,2023-01-10 10:00:00,10,1,1,False
227,2023-01-10 11:00:00,USA,USA,US,347.64,412.76,42.03,21.2,,False,,2023-01-10 11:00:00,11,1,1,False
228,2023-01-10 12:00:00,USA,USA,US,352.44,418.8,40.95,21.35,,False,,2023-01-10 12:00:00,12,1,1,False
229,2023-01-10 13:00:00,USA,USA,US,356.81,423.51,40.46,21.31,,False,,2023-01-10 13:00:00,13,1,1,False
230,2023-01-10 14:00:00,USA,USA,US,353.79,419.5,41.41,22.23,,False,,2023-01-10 14:00:00,14,1,1,False
231,2023-01-10 15:00:00,USA,USA,US,351.3,416.2,42.23,22.67,,False,,2023-01-10 15:00:00,15,1,1,False
232,2023-01-10 16:00:00,USA,USA,US,352.64,416.98,42.48,22.56,,False,,2023-01-10 16:00:00,16,1,1,False
233,2023-01-10 17:00:00,USA,USA,US,349.78,413.34,43.23,23.02,,False,,2023-01-10 17:00:00,17,1,1,False
234,2023-01-10 18:00:00,USA,USA,US,346.82,409.76,43.84,23.34,,False,,2023-01-10 18:00:00,18,1,1,False
235,2023-01-10 19:00:00,USA,USA,US,345.69,408.29,44.09,23.42,,False,,2023-01-10 19:00:00,19,1,1,False
236,2023-01-10 20:00:00,USA,USA,US,346.61,409.79,43.57,22.9,,False,,2023-01-10 20:00:00,20,1,1,False
237,2023-01-10 21:00:00,USA,USA,US,353.76,418.26,42.16,21.52,,False,,2023-01-10 21:00:00,21,1,1,False
238,2023-01-10 22:00:00,USA,USA,US,360.26,426.37,40.6,20.51,,False,,2023-01-10 22:00:00,22,1,1,False
239,2023-01-10 23:00:00,USA,USA,US,370.26,437.51,39.0,19.07,,False,,2023-01-10 23:00:00,23,1,1,False
240,2023-01-11 00:00:00,USA,USA,US,367.18,434.74,39.11,19.22,,False,,2023-01-11 00:00:00,0,2,1,False
241,2023-01-11 01:00:00,USA,USA,US,363.58,429.76,40.08,20.2,,False,,2023-01-11 01:00:00,1,2,1,False
242,2023-01-11 02:00:00,USA,USA,US,361.51,426.81,40.85,20.56,,False,,2023-01-11 02:00:00,2,2,1,False
243,2023-01-11 03:00:00,USA,USA,US,360.32,424.75,41.44,20.38,,False,,2023-01-11 03:00:00,3,2,1,False
244,2023-01-11 04:00:00,USA,USA,US,357.59,421.26,42.09,20.26,,False,,2023-01-11 04:00:00,4,2,1,False
245,2023-01-11 05:00:00,USA,USA,US,353.89,416.71,42.86,20.25,,False,,2023-01-11 05:00:00,5,2,1,False
246,2023-01-11 06:00:00,USA,USA,US,351.49,414.01,43.24,20.0,,False,,2023-01-11 06:00:00,6,2,1,False
247,2023-01-11 07:00:00,USA,USA,US,351.73,414.37,43.17,19.65,,False,,2023-01-11 07:00:00,7,2,1,False
248,2023-01-11 08:00:00,USA,USA,US,350.46,413.18,43.24,19.62,,False,,2023-01-11 08:00:00,8,2,1,False
249,2023-01-11 09:00:00,USA,USA,US,351.82,414.82,42.99,19.44,,False,,2023-01-11 09:00:00,9,2,1,False
250,2023-01-11 10:00:00,USA,USA,US,351.74,415.15,42.72,19.85,,False,,2023-01-11 10:00:00,10,2,1,False
251,2023-01-11 11:00:00,USA,USA,US,352.9,417.68,41.77,20.12,,False,,2023-01-11 11:00:00,11,2,1,False
252,2023-01-11 12:00:00,USA,USA,US,352.36,417.83,41.42,20.91,,False,,2023-01-11 12:00:00,12,2,1,False
253,2023-01-11 13:00:00,USA,USA,US,355.81,421.19,41.26,21.21,,False,,2023-01-11 13:00:00,13,2,1,False
254,2023-01-11 14:00:00,USA,USA,US,349.18,413.17,42.75,22.69,,False,,2023-01-11 14:00:00,14,2,1,False
255,2023-01-11 15:00:00,USA,USA,US,342.23,405.53,43.85,23.59,,False,,2023-01-11 15:00:00,15,2,1,False
256,2023-01-11 16:00:00,USA,USA,US,339.8,402.93,44.21,23.71,,False,,2023-01-11 16:00:00,16,2,1,False
257,2023-01-11 17:00:00,USA,USA,US,336.24,398.58,45.06,24.37,,False,,2023-01-11 17:00:00,17,2,1,False
258,2023-01-11 18:00:00,USA,USA,US,332.18,393.93,45.75,24.94,,False,,2023-01-11 18:00:00,18,2,1,False
259,2023-01-11 19:00:00,USA,USA,US,329.95,391.59,45.86,25.01,,False,,2023-01-11 19:00:00,19,2,1,False
260,2023-01-11 20:00:00,USA,USA,US,326.73,388.48,45.9,24.95,,False,,2023-01-11 20:00:00,20,2,1,False
261,2023-01-11 21:00:00,USA,USA,US,326.86,389.28,45.39,24.56,,False,,2023-01-11 21:00:00,21,2,1,False
262,2023-01-11 22:00:00,USA,USA,US,327.74,390.76,44.89,24.58,,False,,2023-01-11 22:00:00,22,2,1,False
263,2023-01-11 23:00:00,USA,USA,US,331.6,395.03,44.22,24.16,,False,,2023-01-11 23:00:00,23,2,1,False
264,2023-01-12 00:00:00,USA,USA,US,331.91,394.99,44.26,24.35,,False,,2023-01-12 00:00:00,0,3,1,False
265,2023-01-12 01:00:00,USA,USA,US,328.38,390.75,44.91,24.79,,False,,2023-01-12 01:00:00,1,3,1,False
266,2023-01-12 02:00:00,USA,USA,US,327.18,389.03,45.32,24.74,,False,,2023-01-12 02:00:00,2,3,1,False
267,2023-01-12 03:00:00,USA,USA,US,326.58,387.73,45.82,24.42,,False,,2023-01-12 03:00:00,3,3,1,False
268,2023-01-12 04:00:00,USA,USA,US,318.43,377.85,47.51,25.16,,False,,2023-01-12 04:00:00,4,3,1,False
269,2023-01-12 05:00:00,USA,USA,US,313.31,371.81,48.46,25.19,,False,,2023-01-12 05:00:00,5,3,1,False
270,2023-01-12 06:00:00,USA,USA,US,311.7,369.76,48.85,24.79,,False,,2023-01-12 06:00:00,6,3,1,False
271,2023-01-12 07:00:00,USA,USA,US,309.93,367.29,49.45,24.87,,False,,2023-01-12 07:00:00,7,3,1,False
272,2023-01-12 08:00:00,USA,USA,US,308.45,365.69,49.62,25.01,,False,,2023-01-12 08:00:00,8,3,1,False
273,2023-01-12 09:00:00,USA,USA,US,306.08,363.21,49.82,25.41,,False,,2023-01-12 09:00:00,9,3,1,False
274,2023-01-12 10:00:00,USA,USA,US,307.86,365.88,49.13,25.17,,False,,2023-01-12 10:00:00,10,3,1,False
275,2023-01-12 11:00:00,USA,USA,US,308.23,367.37,48.44,25.67,,False,,2023-01-12 11:00:00,11,3,1,False
276,2023-01-12 12:00:00,USA,USA,US,306.79,366.3,48.38,26.93,,False,,2023-01-12 12:00:00,12,3,1,False
277,2023-01-12 13:00:00,USA,USA,US,308.96,368.44,48.28,27.56,,False,,2023-01-12 13:00:00,13,3,1,False
278,2023-01-12 14:00:00,USA,USA,US,306.16,364.85,49.06,28.79,,False,,2023-01-12 14:00:00,14,3,1,False
279,2023-01-12 15:00:00,USA,USA,US,300.51,358.54,50.04,29.95,,False,,2023-01-12 15:00:00,15,3,1,False
280,2023-01-12 16:00:00,USA,USA,US,295.67,353.28,50.81,30.59,,False,,2023-01-12 16:00:00,16,3,1,False
281,2023-01-12 17:00:00,USA,USA,US,294.4,351.77,51.05,30.75,,False,,2023-01-12 17:00:00,17,3,1,False
282,2023-01-12 18:00:00,USA,USA,US,295.65,353.11,50.89,30.43,,False,,2023-01-12 18:00:00,18,3,1,False
283,2023-01-12 19:00:00,USA,USA,US,297.94,355.74,50.47,29.94,,False,,2023-01-12 19:00:00,19,3,1,False
284,2023-01-12 20:00:00,USA,USA,US,301.31,359.81,49.69,29.05,,False,,2023-01-12 20:00:00,20,3,1,False
285,2023-01-12 21:00:00,USA,USA,US,308.44,368.34,48.21,27.58,,False,,2023-01-12 21:00:00,21,3,1,False
286,2023-01-12 22:00:00,USA,USA,US,316.49,377.79,46.71,26.2,,False,,2023-01-12 22:00:00,22,3,1,False
287,2023-01-12 23:00:00,USA,USA,US,336.35,401.0,42.92,22.9,,False,,2023-01-12 23:00:00,23,3,1,False
288,2023-01-13 00:00:00,USA,USA,US,346.63,412.33,41.31,21.44,,False,,2023-01-13 00:00:00,0,4,1,False
289,2023-01-13 01:00:00,USA,USA,US,347.03,412.44,41.36,21.34,,False,,2023-01-13 01:00:00,1,4,1,False
290,2023-01-13 02:00:00,USA,USA,US,349.48,414.71,41.24,20.81,,False,,2023-01-13 02:00:00,2,4,1,False
291,2023-01-13 03:00:00,USA,USA,US,351.47,416.28,41.33,20.23,,False,,2023-01-13 03:00:00,3,4,1,False
292,2023-01-13 04:00:00,USA,USA,US,351.11,415.51,41.59,19.67,,False,,2023-01-13 04:00:00,4,4,1,False
293,2023-01-13 05:00:00,USA,USA,US,348.72,412.74,41.98,19.31,,False,,2023-01-13 05:00:00,5,4,1,False
294,2023-01-13 06:00:00,USA,USA,US,347.27,411.27,42.0,18.71,,False,,2023-01-13 06:00:00,6,4,1,False
295,2023-01-13 07:00:00,USA,USA,US,350.24,414.22,41.75,18.03,,False,,2023-01-13 07:00:00,7,4,1,False
296,2023-01-13 08:00:00,USA,USA,US,354.07,418.25,41.35,17.5,,False,,2023-01-13 08:00:00,8,4,1,False
297,2023-01-13 09:00:00,USA,USA,US,356.02,420.91,40.72,17.06,,False,,2023-01-13 09:00:00,9,4,1,False
298,2023-01-13 10:00:00,USA,USA,US,357.62,423.79,39.78,16.78,,False,,2023-01-13 10:00:00,10,4,1,False
299,2023-01-13 11:00:00,USA,USA,US,364.77,432.57,38.3,16.38,,False,,2023-01-13 11:00:00,11,4,1,False
300,2023-01-13 12:00:00,USA,USA,US,368.75,437.53,37.54,16.92,,False,,2023-01-13 12:00:00,12,4,1,False
301,2023-01-13 13:00:00,USA,USA,US,368.67,437.46,37.65,17.82,,False,,2023-01-13 13:00:00,13,4,1,False
302,2023-01-13 14:00:00,USA,USA,US,365.26,433.06,38.75,19.32,,False,,2023-01-13 14:00:00,14,4,1,False
303,2023-01-13 15:00:00,USA,USA,US,359.94,427.29,39.61,20.29,,False,,2023-01-13 15:00:00,15,4,1,False
304,2023-01-13 16:00:00,USA,USA,US,359.94,427.04,39.87,20.41,,False,,2023-01-13 16:00:00,16,4,1,False
305,2023-01-13 17:00:00,USA,USA,US,357.56,424.1,40.44,20.84,,False,,2023-01-13 17:00:00,17,4,1,False
306,2023-01-13 18:00:00,USA,USA,US,356.18,422.62,40.61,20.84,,False,,2023-01-13 18:00:00,18,4,1,False
307,2023-01-13 19:00:00,USA,USA,US,357.85,424.31,40.46,20.46,,False,,2023-01-13 19:00:00,19,4,1,False
308,2023-01-13 20:00:00,USA,USA,US,358.84,425.29,40.35,20.22,,False,,2023-01-13 20:00:00,20,4,1,False
309,2023-01-13 21:00:00,USA,USA,US,359.42,426.12,40.15,20.08,,False,,2023-01-13 21:00:00,21,4,1,False
310,2023-01-13 22:00:00,USA,USA,US,360.58,427.97,39.59,19.89,,False,,2023-01-13 22:00:00,22,4,1,False
311,2023-01-13 23:00:00,USA,USA,US,367.37,435.53,38.41,18.75,,False,,2023-01-13 23:00:00,23,4,1,False
312,2023-01-14 00:00:00,USA,USA,US,365.14,432.39,39.03,19.5,,False,,2023-01-14 00:00:00,0,5,1,True
313,2023-01-14 01:00:00,USA,USA,US,355.48,421.26,40.67,21.09,,False,,2023-01-14 01:00:00,1,5,1,True
314,2023-01-14 02:00:00,USA,USA,US,350.84,415.85,41.51,21.71,,False,,2023-01-14 02:00:00,2,5,1,True
315,2023-01-14 03:00:00,USA,USA,US,345.2,409.43,42.46,22.23,,False,,2023-01-14 03:00:00,3,5,1,True
316,2023-01-14 04:00:00,USA,USA,US,339.44,402.48,43.67,22.86,,False,,2023-01-14 04:00:00,4,5,1,True
317,2023-01-14 05:00:00,USA,USA,US,340.12,402.27,44.21,22.8,,False,,2023-01-14 05:00:00,5,5,1,True
318,2023-01-14 06:00:00,USA,USA,US,340.78,403.25,43.94,22.09,,False,,2023-01-14 06:00:00,6,5,1,True
319,2023-01-14 07:00:00,USA,USA,US,339.04,401.21,44.22,21.99,,False,,2023-01-14 07:00:00,7,5,1,True
320,2023-01-14 08:00:00,USA,USA,US,338.57,400.85,44.18,21.79,,False,,2023-01-14 08:00:00,8,5,1,True
321,2023-01-14 09:00:00,USA,USA,US,339.62,401.84,44.17,21.84,,False,,2023-01-14 09:00:00,9,5,1,True
322,2023-01-14 10:00:00,USA,USA,US,341.86,404.46,43.77,21.7,,False,,2023-01-14 10:00:00,10,5,1,True
323,2023-01-14 11:00:00,USA,USA,US,337.97,400.63,44.08,22.54,,False,,2023-01-14 11:00:00,11,5,1,True
324,2023-01-14 12:00:00,USA,USA,US,335.14,398.06,44.19,23.39,,False,,2023-01-14 12:00:00,12,5,1,True
325,2023-01-14 13:00:00,USA,USA,US,335.39,398.66,44.03,24.01,,False,,2023-01-14 13:00:00,13,5,1,True
326,2023-01-14 14:00:00,USA,USA,US,331.54,394.41,44.71,25.13,,False,,2023-01-14 14:00:00,14,5,1,True
327,2023-01-14 15:00:00,USA,USA,US,330.14,392.89,45.05,25.54,,False,,2023-01-14 15:00:00,15,5,1,True
328,2023-01-14 16:00:00,USA,USA,US,325.49,387.59,45.88,26.14,,False,,2023-01-14 16:00:00,16,5,1,True
329,2023-01-14 17:00:00,USA,USA,US,319.33,380.65,46.86,26.84,,False,,2023-01-14 17:00:00,17,5,1,True
330,2023-01-14 18:00:00,USA,USA,US,315.43,376.42,47.37,26.92,,False,,2023-01-14 18:00:00,18,5,1,True
331,2023-01-14 19:00:00,USA,USA,US,311.18,371.83,47.91,27.13,,False,,2023-01-14 19:00:00,19,5,1,True
332,2023-01-14 20:00:00,USA,USA,US,310.31,370.91,47.92,26.92,,False,,2023-01-14 20:00:00,20,5,1,True
333,2023-01-14 21:00:00,USA,USA,US,315.13,376.5,47.0,26.16,,False,,2023-01-14 21:00:00,21,5,1,True
334,2023-01-14 22:00:00,USA,USA,US,321.02,383.34,45.88,25.49,,False,,2023-01-14 22:00:00,22,5,1,True
335,2023-01-14 23:00:00,USA,USA,US,326.04,388.94,45.07,25.27,,False,,2023-01-14 23:00:00,23,5,1,True
336,2023-01-15 00:00:00,USA,USA,US,326.84,389.45,45.14,25.58,,False,,2023-01-15 00:00:00,0,6,1,True
337,2023-01-15 01:00:00,USA,USA,US,325.89,388.1,45.46,25.95,,False,,2023-01-15 01:00:00,1,6,1,True
338,2023-01-15 02:00:00,USA,USA,US,325.61,387.57,45.66,25.86,,False,,2023-01-15 02:00:00,2,6,1,True
339,2023-01-15 03:00:00,USA,USA,US,325.74,387.21,45.96,25.72,,False,,2023-01-15 03:00:00,3,6,1,True
340,2023-01-15 04:00:00,USA,USA,US,326.95,388.07,46.08,25.37,,False,,2023-01-15 04:00:00,4,6,1,True
341,2023-01-15 05:00:00,USA,USA,US,326.47,387.21,46.33,25.09,,False,,2023-01-15 05:00:00,5,6,1,True
342,2023-01-15 06:00:00,USA,USA,US,324.89,385.39,46.6,24.94,,False,,2023-01-15 06:00:00,6,6,1,True
343,2023-01-15 07:00:00,USA,USA,US,323.65,383.82,46.91,24.96,,False,,2023-01-15 07:00:00,7,6,1,True
344,2023-01-15 08:00:00,USA,USA,US,324.66,384.97,46.75,24.68,,False,,2023-01-15 08:00:00,8,6,1,True
345,2023-01-15 09:00:00,USA,USA,US,325.4,385.95,46.57,24.57,,False,,2023-01-15 09:00:00,9,6,1,True
346,2023-01-15 10:00:00,USA,USA,US,323.22,383.41,46.97,25.17,,False,,2023-01-15 10:00:00,10,6,1,True
347,2023-01-15 11:00:00,USA,USA,US,321.93,382.23,47.02,25.67,,False,,2023-01-15 11:00:00,11,6,1,True
348,2023-01-15 12:00:00,USA,USA,US,321.3,381.79,46.94,26.19,,False,,2023-01-15 12:00:00,12,6,1,True
349,2023-01-15 13:00:00,USA,USA,US,318.21,378.26,47.5,27.18,,False,,2023-01-15 13:00:00,13,6,1,True
350,2023-01-15 14:00:00,USA,USA,US,312.28,371.12,48.77,28.43,,False,,2023-01-15 14:00:00,14,6,1,True
351,2023-01-15 15:00:00,USA,USA,US,307.23,365.18,49.8,29.17,,False,,2023-01-15 15:00:00,15,6,1,True
352,2023-01-15 16:00:00,USA,USA,US,302.27,359.35,50.74,29.81,,False,,2023-01-15 16:00:00,16,6,1,True
353,2023-01-15 17:00:00,USA,USA,US,299.78,356.64,51.05,29.95,,False,,2023-01-15 17:00:00,17,6,1,True
354,2023-01-15 18:00:00,USA,USA,US,297.3,353.65,51.57,30.11,,False,,2023-01-15 18:00:00,18,6,1,True
355,2023-01-15 19:00:00,USA,USA,US,297.38,353.56,51.63,29.85,,False,,2023-01-15 19:00:00,19,6,1,True
356,2023-01-15 20:00:00,USA,USA,US,297.26,354.09,51.14,29.31,,False,,2023-01-15 20:00:00,20,6,1,True
357,2023-01-15 21:00:00,USA,USA,US,301.32,359.14,50.1,28.3,,False,,2023-01-15 21:00:00,21,6,1,True
358,2023-01-15 22:00:00,USA,USA,US,311.76,371.28,48.14,26.95,,False,,2023-01-15 22:00:00,22,6,1,True
359,2023-01-15 23:00:00,USA,USA,US,322.35,383.68,46.21,25.89,,False,,2023-01-15 23:00:00,23,6,1,True
360,2023-01-16 00:00:00,USA,USA,US,324.28,386.04,45.73,25.74,,False,,2023-01-16 00:00:00,0,0,1,False
361,2023-01-16 01:00:00,USA,USA,US,324.3,385.94,45.82,25.87,,False,,2023-01-16 01:00:00,1,0,1,False
362,2023-01-16 02:00:00,USA,USA,US,323.43,384.9,46.0,25.8,,False,,2023-01-16 02:00:00,2,0,1,False
363,2023-01-16 03:00:00,USA,USA,US,322.61,383.87,46.17,25.42,,False,,2023-01-16 03:00:00,3,0,1,False
364,2023-01-16 04:00:00,USA,USA,US,320.85,381.64,46.58,25.24,,False,,2023-01-16 04:00:00,4,0,1,False
365,2023-01-16 05:00:00,USA,USA,US,318.31,378.69,47.06,25.16,,False,,2023-01-16 05:00:00,5,0,1,False
366,2023-01-16 06:00:00,USA,USA,US,317.86,378.17,47.13,24.77,,False,,2023-01-16 06:00:00,6,0,1,False
367,2023-01-16 07:00:00,USA,USA,US,319.21,379.67,46.93,24.28,,False,,2023-01-16 07:00:00,7,0,1,False
368,2023-01-16 08:00:00,USA,USA,US,321.59,382.35,46.59,23.83,,False,,2023-01-16 08:00:00,8,0,1,False
369,2023-01-16 09:00:00,USA,USA,US,324.54,385.53,46.23,23.56,,False,,2023-01-16 09:00:00,9,0,1,False
370,2023-01-16 10:00:00,USA,USA,US,327.89,389.73,45.41,23.31,,False,,2023-01-16 10:00:00,10,0,1,False
371,2023-01-16 11:00:00,USA,USA,US,321.66,383.9,45.39,24.07,,False,,2023-01-16 11:00:00,11,0,1,False
372,2023-01-16 12:00:00,USA,USA,US,324.81,387.96,44.59,24.26,,False,,2023-01-16 12:00:00,12,0,1,False
373,2023-01-16 13:00:00,USA,USA,US,322.07,384.83,45.13,25.29,,False,,2023-01-16 13:00:00,13,0,1,False
374,2023-01-16 14:00:00,USA,USA,US,317.27,379.38,45.94,26.17,,False,,2023-01-16 14:00:00,14,0,1,False
375,2023-01-16 15:00:00,USA,USA,US,319.74,381.39,46.06,26.13,,False,,2023-01-16 15:00:00,15,0,1,False
376,2023-01-16 16:00:00,USA,USA,US,320.37,381.77,46.24,26.16,,False,,2023-01-16 16:00:00,16,0,1,False
377,2023-01-16 17:00:00,USA,USA,US,317.63,378.15,47.02,26.86,,False,,2023-01-16 17:00:00,17,0,1,False
378,2023-01-16 18:00:00,USA,USA,US,315.27,375.32,47.52,27.22,,False,,2023-01-16 18:00:00,18,0,1,False
379,2023-01-16 19:00:00,USA,USA,US,315.49,375.53,47.48,26.99,,False,,2023-01-16 19:00:00,19,0,1,False
380,2023-01-16 20:00:00,USA,USA,US,315.67,376.27,47.02,26.36,,False,,2023-01-16 20:00:00,20,0,1,False
381,2023-01-16 21:00:00,USA,USA,US,320.67,382.48,45.82,25.14,,False,,2023-01-16 21:00:00,21,0,1,False
382,2023-01-16 22:00:00,USA,USA,US,326.36,389.3,44.65,24.41,,False,,2023-01-16 22:00:00,22,0,1,False
383,2023-01-16 23:00:00,USA,USA,US,339.72,404.74,42.21,22.32,,False,,2023-01-16 23:00:00,23,0,1,False
384,2023-01-17 00:00:00,USA,USA,US,349.86,415.61,41.05,21.51,,False,,2023-01-17 00:00:00,0,1,1,False
385,2023-01-17 01:00:00,USA,USA,US,349.53,414.64,41.44,21.73,,False,,2023-01-17 01:00:00,1,1,1,False
386,2023-01-17 02:00:00,USA,USA,US,346.77,411.06,42.18,21.93,,False,,2023-01-17 02:00:00,2,1,1,False
387,2023-01-17 03:00:00,USA,USA,US,343.54,406.97,42.98,21.94,,False,,2023-01-17 03:00:00,3,1,1,False
388,2023-01-17 04:00:00,USA,USA,US,339.57,402.03,43.88,21.95,,False,,2023-01-17 04:00:00,4,1,1,False
389,2023-01-17 05:00:00,USA,USA,US,332.27,393.78,44.97,22.07,,False,,2023-01-17 05:00:00,5,1,1,False
390,2023-01-17 06:00:00,USA,USA,US,327.5,388.43,45.66,22.04,,False,,2023-01-17 06:00:00,6,1,1,False
391,2023-01-17 07:00:00,USA,USA,US,325.44,386.16,45.92,21.79,,False,,2023-01-17 07:00:00,7,1,1,False
392,2023-01-17 08:00:00,USA,USA,US,326.46,387.31,45.72,21.41,,False,,2023-01-17 08:00:00,8,1,1,False
393,2023-01-17 09:00:00,USA,USA,US,330.05,391.34,45.15,20.92,,False,,2023-01-17 09:00:00,9,1,1,False
394,2023-01-17 10:00:00,USA,USA,US,335.5,398.04,43.9,20.23,,False,,2023-01-17 10:00:00,10,1,1,False
395,2023-01-17 11:00:00,USA,USA,US,342.94,407.54,42.12,19.79,,False,,2023-01-17 11:00:00,11,1,1,False
396,2023-01-17 12:00:00,USA,USA,US,349.99,415.81,40.92,19.91,,False,,2023-01-17 12:00:00,12,1,1,False
397,2023-01-17 13:00:00,USA,USA,US,352.67,418.54,40.77,20.3,,False,,2023-01-17 13:00:00,13,1,1,False
398,2023-01-17 14:00:00,USA,USA,US,351.02,416.62,41.2,21.05,,False,,2023-01-17 14:00:00,14,1,1,False
399,2023-01-17 15:00:00,USA,USA,US,347.29,412.82,41.7,21.5,,False,,2023-01-17 15:00:00,15,1,1,False
400,2023-01-17 16:00:00,USA,USA,US,347.05,412.47,41.97,21.59,,False,,2023-01-17 16:00:00,16,1,1,False
401,2023-01-17 17:00:00,USA,USA,US,344.99,410.0,42.43,21.95,,False,,2023-01-17 17:00:00,17,1,1,False
402,2023-01-17 18:00:00,USA,USA,US,341.67,406.07,43.08,22.38,,False,,2023-01-17 18:00:00,18,1,1,False
403,2023-01-17 19:00:00,USA,USA,US,340.72,404.84,43.3,22.45,,False,,2023-01-17 19:00:00,19,1,1,False
404,2023-01-17 20:00:00,USA,USA,US,341.3,405.41,43.19,22.26,,False,,2023-01-17 20:00:00,20,1,1,False
405,2023-01-17 21:00:00,USA,USA,US,339.85,403.92,43.27,22.41,,False,,2023-01-17 21:00:00,21,1,1,False
406,2023-01-17 22:00:00,USA,USA,US,343.63,408.47,42.46,21.87,,False,,2023-01-17 22:00:00,22,1,1,False
407,2023-01-17 23:00:00,USA,USA,US,353.97,419.78,40.96,20.61,,False,,2023-01-17 23:00:00,23,1,1,False
408,2023-01-18 00:00:00,USA,USA,US,356.22,422.3,40.46,20.22,,False,,2023-01-18 00:00:00,0,2,1,False
409,2023-01-18 01:00:00,USA,USA,US,351.84,417.08,41.24,20.91,,False,,2023-01-18 01:00:00,1,2,1,False
410,2023-01-18 02:00:00,USA,USA,US,350.1,414.68,41.84,21.1,,False,,2023-01-18 02:00:00,2,2,1,False
411,2023-01-18 03:00:00,USA,USA,US,350.34,413.77,42.51,21.08,,False,,2023-01-18 03:00:00,3,2,1,False
412,2023-01-18 04:00:00,USA,USA,US,346.62,408.61,43.74,21.45,,False,,2023-01-18 04:00:00,4,2,1,False
413,2023-01-18 05:00:00,USA,USA,US,344.74,406.3,44.17,21.0,,False,,2023-01-18 05:00:00,5,2,1,False
414,2023-01-18 06:00:00,USA,USA,US,343.83,404.98,44.48,20.54,,False,,2023-01-18 06:00:00,6,2,1,False
415,2023-01-18 07:00:00,USA,USA,US,342.18,402.92,44.88,20.41,,False,,2023-01-18 07:00:00,7,2,1,False
416,2023-01-18 08:00:00,USA,USA,US,341.7,402.23,45.08,20.28,,False,,2023-01-18 08:00:00,8,2,1,False
417,2023-01-18 09:00:00,USA,USA,US,341.75,402.69,44.84,20.05,,False,,2023-01-18 09:00:00,9,2,1,False
418,2023-01-18 10:00:00,USA,USA,US,348.01,410.0,43.73,19.46,,False,,2023-01-18 10:00:00,10,2,1,False
419,2023-01-18 11:00:00,USA,USA,US,350.38,413.53,42.85,19.87,,False,,2023-01-18 11:00:00,11,2,1,False
420,2023-01-18 12:00:00,USA,USA,US,350.21,413.7,42.81,21.15,,False,,2023-01-18 12:00:00,12,2,1,False
421,2023-01-18 13:00:00,USA,USA,US,348.0,411.02,43.33,22.36,,False,,2023-01-18 13:00:00,13,2,1,False
422,2023-01-18 14:00:00,USA,USA,US,339.78,401.79,44.71,24.01,,False,,2023-01-18 14:00:00,14,2,1,False
423,2023-01-18 15:00:00,USA,USA,US,333.84,394.9,45.81,25.24,,False,,2023-01-18 15:00:00,15,2,1,False
424,2023-01-18 16:00:00,USA,USA,US,328.37,388.46,46.94,26.34,,False,,2023-01-18 16:00:00,16,2,1,False
425,2023-01-18 17:00:00,USA,USA,US,323.69,382.87,47.95,27.31,,False,,2023-01-18 17:00:00,17,2,1,False
426,2023-01-18 18:00:00,USA,USA,US,322.95,381.6,48.27,27.49,,False,,2023-01-18 18:00:00,18,2,1,False
427,2023-01-18 19:00:00,USA,USA,US,321.66,379.98,48.56,27.71,,False,,2023-01-18 19:00:00,19,2,1,False
428,2023-01-18 20:00:00,USA,USA,US,319.43,377.85,48.62,27.71,,False,,2023-01-18 20:00:00,20,2,1,False
429,2023-01-18 21:00:00,USA,USA,US,317.92,376.62,48.53,27.67,,False,,2023-01-18 21:00:00,21,2,1,False
430,2023-01-18 22:00:00,USA,USA,US,317.88,377.15,48.07,27.48,,False,,2023-01-18 22:00:00,22,2,1,False
431,2023-01-18 23:00:00,USA,USA,US,325.78,386.72,46.25,26.17,,False,,2023-01-18 23:00:00,23,2,1,False
432,2023-01-19 00:00:00,USA,USA,US,329.55,390.88,45.54,25.56,,False,,2023-01-19 00:00:00,0,3,1,False
433,2023-01-19 01:00:00,USA,USA,US,325.82,386.7,45.97,25.85,,False,,2023-01-19 01:00:00,1,3,1,False
434,2023-01-19 02:00:00,USA,USA,US,322.91,382.98,46.66,26.06,,False,,2023-01-19 02:00:00,2,3,1,False
435,2023-01-19 03:00:00,USA,USA,US,319.3,378.31,47.57,26.13,,False,,2023-01-19 03:00:00,3,3,1,False
436,2023-01-19 04:00:00,USA,USA,US,313.75,371.82,48.53,26.09,,False,,2023-01-19 04:00:00,4,3,1,False
437,2023-01-19 05:00:00,USA,USA,US,312.52,369.74,49.18,25.77,,False,,2023-01-19 05:00:00,5,3,1,False
438,2023-01-19 06:00:00,USA,USA,US,312.37,369.45,49.32,25.13,,False,,2023-01-19 06:00:00,6,3,1,False
439,2023-01-19 07:00:00,USA,USA,US,311.98,369.14,49.26,24.52,,False,,2023-01-19 07:00:00,7,3,1,False
440,2023-01-19 08:00:00,USA,USA,US,312.01,369.32,49.14,24.27,,False,,2023-01-19 08:00:00,8,3,1,False
441,2023-01-19 09:00:00,USA,USA,US,312.67,370.28,48.88,24.15,,False,,2023-01-19 09:00:00,9,3,1,False
