,Unnamed: 0.1,Unnamed: 0,Datetime,Country,Zone name,Zone id,carbon_intensity,Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data estimated,hour,day_of_week,month,is_weekend,carbon_1hr_ago,is_summer,hour_sin,hour_cos,carbon_trend,trend_magnitude,is_stable,carbon_24hr_ago,carbon_avg_3hr
10611,11540,11540.0,2024-04-25 20:00:00,USA,USA,US,263.86,323.25,52.54,35.53,False,20.0,3.0,4.0,False,261.52,True,-0.866025403784439,0.5,2.34000000000003,2.34000000000003,True,271.76,262.11
10612,11541,11541.0,2024-04-25 21:00:00,USA,USA,US,266.5,326.72,51.74,34.91,False,21.0,3.0,4.0,False,263.86,True,-0.707106781186548,0.707106781186547,2.63999999999999,2.63999999999999,True,296.16,263.96
10613,11542,11542.0,2024-04-25 22:00:00,USA,USA,US,271.0,332.21,50.65,33.95,False,22.0,3.0,4.0,False,266.5,True,-0.5,0.866025403784438,4.5,4.5,True,297.3,267.12
10614,11543,11543.0,2024-04-25 23:00:00,USA,USA,US,277.3,339.7,49.29,32.6,False,23.0,3.0,4.0,False,271.0,True,-0.258819045102522,0.965925826289068,6.30000000000001,6.30000000000001,True,305.22,271.6
10615,11544,11544.0,2024-04-26 00:00:00,USA,USA,US,278.68,341.85,48.54,31.51,False,0.0,4.0,4.0,False,277.3,True,0.0,1.0,1.38,1.38,True,315.42,275.66
10616,11545,11545.0,2024-04-26 01:00:00,USA,USA,US,283.48,346.61,47.92,30.78,False,1.0,4.0,4.0,False,278.68,True,0.258819045102521,0.965925826289068,4.80000000000001,4.80000000000001,True,322.12,279.82
10617,11546,11546.0,2024-04-26 02:00:00,USA,USA,US,284.09,345.76,48.19,30.48,False,2.0,4.0,4.0,False,283.48,True,0.5,0.866025403784439,0.609999999999957,0.609999999999957,True,318.23,282.083333333333
10618,11547,11547.0,2024-04-26 03:00:00,USA,USA,US,277.54,337.76,49.56,30.9,False,3.0,4.0,4.0,False,284.09,True,0.707106781186548,0.707106781186548,-6.54999999999995,6.54999999999995,True,307.16,281.703333333333
10619,11548,11548.0,2024-04-26 04:00:00,USA,USA,US,271.86,331.14,50.74,31.09,False,4.0,4.0,4.0,False,277.54,True,0.866025403784439,0.5,-5.68000000000001,5.68000000000001,True,295.02,277.83
10620,11549,11549.0,2024-04-26 05:00:00,USA,USA,US,270.83,330.7,50.74,30.41,False,5.0,4.0,4.0,False,271.86,True,0.965925826289068,0.258819045102521,-1.03000000000003,1.03000000000003,True,287.07,273.41
10621,11550,11550.0,2024-04-26 06:00:00,USA,USA,US,267.48,327.39,51.15,30.15,False,6.0,4.0,4.0,False,270.83,True,1.0,6.12323399573677e-17,-3.34999999999997,3.34999999999997,True,280.73,270.056666666667
10622,11551,11551.0,2024-04-26 07:00:00,USA,USA,US,265.44,325.1,51.47,30.05,False,7.0,4.0,4.0,False,267.48,True,0.965925826289068,-0.258819045102521,-2.04000000000002,2.04000000000002,True,280.35,267.916666666667
10623,11552,11552.0,2024-04-26 08:00:00,USA,USA,US,266.64,326.43,51.24,29.73,False,8.0,4.0,4.0,False,265.44,True,0.866025403784439,-0.5,1.19999999999999,1.19999999999999,True,282.88,266.52
10624,11553,11553.0,2024-04-26 09:00:00,USA,USA,US,270.19,331.13,50.22,29.11,False,9.0,4.0,4.0,False,266.64,True,0.707106781186548,-0.707106781186548,3.55000000000001,3.55000000000001,True,288.81,267.423333333333
10625,11554,11554.0,2024-04-26 10:00:00,USA,USA,US,275.64,337.4,49.38,29.16,False,10.0,4.0,4.0,False,270.19,True,0.5,-0.866025403784439,5.44999999999999,5.44999999999999,True,292.85,270.823333333333
10626,11555,11555.0,2024-04-26 11:00:00,USA,USA,US,277.77,339.5,49.31,29.91,False,11.0,4.0,4.0,False,275.64,True,0.258819045102521,-0.965925826289068,2.13,2.13,True,298.71,274.533333333333
10627,11556,11556.0,2024-04-26 12:00:00,USA,USA,US,269.75,329.75,51.19,32.17,False,12.0,4.0,4.0,False,277.77,True,1.22464679914735e-16,-1.0,-8.01999999999998,8.01999999999998,True,292.94,274.386666666667
10628,11557,11557.0,2024-04-26 13:00:00,USA,USA,US,255.07,312.61,54.02,35.24,False,13.0,4.0,4.0,False,269.75,True,-0.258819045102521,-0.965925826289068,-14.68,14.68,False,282.3,267.53
10629,11558,11558.0,2024-04-26 14:00:00,USA,USA,US,245.76,302.38,55.72,37.16,False,14.0,4.0,4.0,False,255.07,True,-0.5,-0.866025403784439,-9.31,9.31,True,272.99,256.86
10630,11559,11559.0,2024-04-26 15:00:00,USA,USA,US,240.22,295.69,57.03,38.69,False,15.0,4.0,4.0,False,245.76,True,-0.707106781186547,-0.707106781186548,-5.53999999999999,5.53999999999999,True,264.04,247.016666666667
10631,11560,11560.0,2024-04-26 16:00:00,USA,USA,US,241.47,297.18,56.68,38.52,False,16.0,4.0,4.0,False,240.22,True,-0.866025403784438,-0.5,1.25,1.25,True,259.53,242.483333333333
10632,11561,11561.0,2024-04-26 17:00:00,USA,USA,US,242.58,298.9,56.11,38.13,False,17.0,4.0,4.0,False,241.47,True,-0.965925826289068,-0.258819045102521,1.11000000000001,1.11000000000001,True,259.74,241.423333333333
10633,11562,11562.0,2024-04-26 18:00:00,USA,USA,US,247.34,304.44,55.2,37.33,False,18.0,4.0,4.0,False,242.58,True,-1.0,-1.83697019872103e-16,4.75999999999999,4.75999999999999,True,260.95,243.796666666667
10634,11563,11563.0,2024-04-26 19:00:00,USA,USA,US,246.73,304.08,55.07,37.27,False,19.0,4.0,4.0,False,247.34,True,-0.965925826289068,0.25881904510252,-0.610000000000014,0.610000000000014,True,261.52,245.55
10635,11564,11564.0,2024-04-26 20:00:00,USA,USA,US,248.95,307.25,54.25,36.5,False,20.0,4.0,4.0,False,246.73,True,-0.866025403784439,0.5,2.22,2.22,True,263.86,247.673333333333
10636,11565,11565.0,2024-04-26 21:00:00,USA,USA,US,253.79,312.96,53.3,35.64,False,21.0,4.0,4.0,False,248.95,True,-0.707106781186548,0.707106781186547,4.84,4.84,True,266.5,249.823333333333
10637,11566,11566.0,2024-04-26 22:00:00,USA,USA,US,259.27,319.69,51.96,34.31,False,22.0,4.0,4.0,False,253.79,True,-0.5,0.866025403784438,5.47999999999999,5.47999999999999,True,271.0,254.003333333333
10638,11567,11567.0,2024-04-26 23:00:00,USA,USA,US,267.08,329.65,49.88,32.58,False,23.0,4.0,4.0,False,259.27,True,-0.258819045102522,0.965925826289068,7.81,7.81,True,277.3,260.046666666667
10639,11568,11568.0,2024-04-27 00:00:00,USA,USA,US,279.28,343.93,47.51,30.15,False,0.0,5.0,4.0,True,267.08,True,0.0,1.0,12.2,12.2,False,278.68,268.543333333333
10640,11569,11569.0,2024-04-27 01:00:00,USA,USA,US,290.11,355.85,45.81,28.23,False,1.0,5.0,4.0,True,279.28,True,0.258819045102521,0.965925826289068,10.83,10.83,False,283.48,278.823333333333
10641,11570,11570.0,2024-04-27 02:00:00,USA,USA,US,286.58,350.28,46.79,28.67,False,2.0,5.0,4.0,True,290.11,True,0.5,0.866025403784439,-3.53000000000003,3.53000000000003,True,284.09,285.323333333333
10642,11571,11571.0,2024-04-27 03:00:00,USA,USA,US,276.19,337.54,48.93,30.1,False,3.0,5.0,4.0,True,286.58,True,0.707106781186548,0.707106781186548,-10.39,10.39,False,277.54,284.293333333333
10643,11572,11572.0,2024-04-27 04:00:00,USA,USA,US,268.29,328.15,50.59,30.98,False,4.0,5.0,4.0,True,276.19,True,0.866025403784439,0.5,-7.89999999999998,7.89999999999998,True,271.86,277.02
10644,11573,11573.0,2024-04-27 05:00:00,USA,USA,US,263.07,321.99,51.9,31.67,False,5.0,5.0,4.0,True,268.29,True,0.965925826289068,0.258819045102521,-5.22000000000003,5.22000000000003,True,270.83,269.183333333333
10645,11574,11574.0,2024-04-27 06:00:00,USA,USA,US,258.03,316.07,53.11,32.15,False,6.0,5.0,4.0,True,263.07,True,1.0,6.12323399573677e-17,-5.04000000000002,5.04000000000002,True,267.48,263.13
10646,11575,11575.0,2024-04-27 07:00:00,USA,USA,US,254.61,311.63,54.0,32.65,False,7.0,5.0,4.0,True,258.03,True,0.965925826289068,-0.258819045102521,-3.41999999999996,3.41999999999996,True,265.44,258.57
10647,11576,11576.0,2024-04-27 08:00:00,USA,USA,US,254.37,311.43,54.06,32.48,False,8.0,5.0,4.0,True,254.61,True,0.866025403784439,-0.5,-0.240000000000009,0.240000000000009,True,266.64,255.67
10648,11577,11577.0,2024-04-27 09:00:00,USA,USA,US,254.59,311.58,54.08,32.49,False,9.0,5.0,4.0,True,254.37,True,0.707106781186548,-0.707106781186548,0.219999999999999,0.219999999999999,True,270.19,254.523333333333
10649,11578,11578.0,2024-04-27 10:00:00,USA,USA,US,253.83,310.97,54.04,32.68,False,10.0,5.0,4.0,True,254.59,True,0.5,-0.866025403784439,-0.759999999999991,0.759999999999991,True,275.64,254.263333333333
10650,11579,11579.0,2024-04-27 11:00:00,USA,USA,US,251.93,309.24,54.14,33.17,False,11.0,5.0,4.0,True,253.83,True,0.258819045102521,-0.965925826289068,-1.90000000000001,1.90000000000001,True,277.77,253.45
10651,11580,11580.0,2024-04-27 12:00:00,USA,USA,US,250.21,307.63,54.33,33.93,False,12.0,5.0,4.0,True,251.93,True,1.22464679914735e-16,-1.0,-1.72,1.72,True,269.75,251.99
10652,11581,11581.0,2024-04-27 13:00:00,USA,USA,US,246.75,303.59,55.19,35.59,False,13.0,5.0,4.0,True,250.21,True,-0.258819045102521,-0.965925826289068,-3.46000000000001,3.46000000000001,True,255.07,249.63
10653,11582,11582.0,2024-04-27 14:00:00,USA,USA,US,238.88,294.71,56.73,37.75,False,14.0,5.0,4.0,True,246.75,True,-0.5,-0.866025403784439,-7.87,7.87,True,245.76,245.28
10654,11583,11583.0,2024-04-27 15:00:00,USA,USA,US,238.18,293.97,56.86,38.33,False,15.0,5.0,4.0,True,238.88,True,-0.707106781186547,-0.707106781186548,-0.699999999999989,0.699999999999989,True,240.22,241.27
10655,11584,11584.0,2024-04-27 16:00:00,USA,USA,US,242.06,298.54,56.18,37.92,False,16.0,5.0,4.0,True,238.18,True,-0.866025403784438,-0.5,3.88,3.88,True,241.47,239.706666666667
10656,11585,11585.0,2024-04-27 17:00:00,USA,USA,US,248.24,305.71,55.1,37.03,False,17.0,5.0,4.0,True,242.06,True,-0.965925826289068,-0.258819045102521,6.18000000000001,6.18000000000001,True,242.58,242.826666666667
10657,11586,11586.0,2024-04-27 18:00:00,USA,USA,US,252.45,310.74,54.21,36.19,False,18.0,5.0,4.0,True,248.24,True,-1.0,-1.83697019872103e-16,4.20999999999998,4.20999999999998,True,247.34,247.583333333333
10658,11587,11587.0,2024-04-27 19:00:00,USA,USA,US,254.41,313.49,53.46,35.48,False,19.0,5.0,4.0,True,252.45,True,-0.965925826289068,0.25881904510252,1.96000000000001,1.96000000000001,True,246.73,251.7
10659,11588,11588.0,2024-04-27 20:00:00,USA,USA,US,258.75,318.67,52.52,34.64,False,20.0,5.0,4.0,True,254.41,True,-0.866025403784439,0.5,4.34,4.34,True,248.95,255.203333333333
10660,11589,11589.0,2024-04-27 21:00:00,USA,USA,US,262.41,323.16,51.66,33.95,False,21.0,5.0,4.0,True,258.75,True,-0.707106781186548,0.707106781186547,3.66000000000003,3.66000000000003,True,253.79,258.523333333333
10661,11590,11590.0,2024-04-27 22:00:00,USA,USA,US,268.83,330.57,50.46,32.81,False,22.0,5.0,4.0,True,262.41,True,-0.5,0.866025403784438,6.41999999999996,6.41999999999996,True,259.27,263.33
10662,11616,11616.0,2024-04-29 00:00:00,USA,USA,US,334.18,404.46,40.19,22.67,False,0.0,0.0,4.0,False,268.83,True,0.0,1.0,65.35,65.35,False,267.08,288.473333333333
10663,11617,11617.0,2024-04-29 01:00:00,USA,USA,US,344.0,414.97,38.69,20.91,False,1.0,0.0,4.0,False,334.18,True,0.258819045102521,0.965925826289068,9.81999999999999,9.81999999999999,True,279.28,315.67
10664,11618,11618.0,2024-04-29 02:00:00,USA,USA,US,344.58,413.79,39.08,20.59,False,2.0,0.0,4.0,False,344.0,True,0.5,0.866025403784439,0.579999999999984,0.579999999999984,True,290.11,340.92
10665,11619,11619.0,2024-04-29 03:00:00,USA,USA,US,336.13,403.98,40.42,20.93,False,3.0,0.0,4.0,False,344.58,True,0.707106781186548,0.707106781186548,-8.44999999999999,8.44999999999999,True,286.58,341.57
10666,11620,11620.0,2024-04-29 04:00:00,USA,USA,US,325.02,391.66,42.04,21.63,False,4.0,0.0,4.0,False,336.13,True,0.866025403784439,0.5,-11.11,11.11,False,276.19,335.243333333333
10667,11621,11621.0,2024-04-29 05:00:00,USA,USA,US,317.75,384.07,43.09,21.67,False,5.0,0.0,4.0,False,325.02,True,0.965925826289068,0.258819045102521,-7.26999999999998,7.26999999999998,True,268.29,326.3
10668,11622,11622.0,2024-04-29 06:00:00,USA,USA,US,317.17,384.07,43.01,20.83,False,6.0,0.0,4.0,False,317.75,True,1.0,6.12323399573677e-17,-0.579999999999984,0.579999999999984,True,263.07,319.98
10669,11623,11623.0,2024-04-29 07:00:00,USA,USA,US,315.85,383.14,42.9,20.39,False,7.0,0.0,4.0,False,317.17,True,0.965925826289068,-0.258819045102521,-1.31999999999999,1.31999999999999,True,258.03,316.923333333333
10670,11624,11624.0,2024-04-29 08:00:00,USA,USA,US,315.36,383.2,42.7,20.12,False,8.0,0.0,4.0,False,315.85,True,0.866025403784439,-0.5,-0.490000000000009,0.490000000000009,True,254.61,316.126666666667
10671,11625,11625.0,2024-04-29 09:00:00,USA,USA,US,321.42,390.26,41.53,19.24,False,9.0,0.0,4.0,False,315.36,True,0.707106781186548,-0.707106781186548,6.06,6.06,True,254.37,317.543333333333
10672,11626,11626.0,2024-04-29 10:00:00,USA,USA,US,333.05,403.58,39.56,18.14,False,10.0,0.0,4.0,False,321.42,True,0.5,-0.866025403784439,11.63,11.63,False,254.59,323.276666666667
10673,11627,11627.0,2024-04-29 11:00:00,USA,USA,US,337.28,407.56,39.46,19.2,False,11.0,0.0,4.0,False,333.05,True,0.258819045102521,-0.965925826289068,4.22999999999996,4.22999999999996,True,253.83,330.583333333333
10674,11628,11628.0,2024-04-29 12:00:00,USA,USA,US,327.11,395.39,41.76,22.28,False,12.0,0.0,4.0,False,337.28,True,1.22464679914735e-16,-1.0,-10.17,10.17,False,251.93,332.48
10675,11629,11629.0,2024-04-29 13:00:00,USA,USA,US,309.6,375.69,44.81,25.91,False,13.0,0.0,4.0,False,327.11,True,-0.258819045102521,-0.965925826289068,-17.51,17.51,False,250.21,324.663333333333
10676,11630,11630.0,2024-04-29 14:00:00,USA,USA,US,295.84,360.77,47.0,28.65,False,14.0,0.0,4.0,False,309.6,True,-0.5,-0.866025403784439,-13.76,13.76,False,246.75,310.85
10677,11631,11631.0,2024-04-29 15:00:00,USA,USA,US,289.99,354.25,47.96,30.07,False,15.0,0.0,4.0,False,295.84,True,-0.707106781186547,-0.707106781186548,-5.84999999999997,5.84999999999997,True,238.88,298.476666666667
10678,11632,11632.0,2024-04-29 16:00:00,USA,USA,US,287.45,351.65,48.28,30.66,False,16.0,0.0,4.0,False,289.99,True,-0.866025403784438,-0.5,-2.54000000000002,2.54000000000002,True,238.18,291.093333333333
10679,11633,11633.0,2024-04-29 17:00:00,USA,USA,US,292.02,356.71,47.67,30.46,False,17.0,0.0,4.0,False,287.45,True,-0.965925826289068,-0.258819045102521,4.56999999999999,4.56999999999999,True,242.06,289.82
10680,11634,11634.0,2024-04-29 18:00:00,USA,USA,US,294.94,360.54,46.84,29.83,False,18.0,0.0,4.0,False,292.02,True,-1.0,-1.83697019872103e-16,2.92000000000002,2.92000000000002,True,248.24,291.47
10681,11635,11635.0,2024-04-29 19:00:00,USA,USA,US,296.82,363.0,46.28,29.54,False,19.0,0.0,4.0,False,294.94,True,-0.965925826289068,0.25881904510252,1.88,1.88,True,252.45,294.593333333333
10682,11636,11636.0,2024-04-29 20:00:00,USA,USA,US,299.93,366.92,45.42,28.96,False,20.0,0.0,4.0,False,296.82,True,-0.866025403784439,0.5,3.11000000000001,3.11000000000001,True,254.41,297.23
10683,11637,11637.0,2024-04-29 21:00:00,USA,USA,US,304.74,372.47,44.59,28.38,False,21.0,0.0,4.0,False,299.93,True,-0.707106781186548,0.707106781186547,4.81,4.81,True,258.75,300.496666666667
10684,11638,11638.0,2024-04-29 22:00:00,USA,USA,US,312.59,381.52,43.24,27.09,False,22.0,0.0,4.0,False,304.74,True,-0.5,0.866025403784438,7.84999999999997,7.84999999999997,True,262.41,305.753333333333
10685,11639,11639.0,2024-04-29 23:00:00,USA,USA,US,324.52,395.52,40.93,24.71,False,23.0,0.0,4.0,False,312.59,True,-0.258819045102522,0.965925826289068,11.93,11.93,False,268.83,313.95
10686,11688,11688.0,2024-05-02 00:00:00,USA,USA,US,316.37,385.98,42.23,26.19,False,0.0,3.0,5.0,False,324.52,True,0.0,1.0,-8.14999999999998,8.14999999999998,True,334.18,317.826666666667
10687,11689,11689.0,2024-05-02 01:00:00,USA,USA,US,322.38,392.68,41.09,24.74,False,1.0,3.0,5.0,False,316.37,True,0.258819045102521,0.965925826289068,6.00999999999999,6.00999999999999,True,344.0,321.09
10688,11690,11690.0,2024-05-02 02:00:00,USA,USA,US,325.46,394.31,41.18,24.04,False,2.0,3.0,5.0,False,322.38,True,0.5,0.866025403784439,3.07999999999998,3.07999999999998,True,344.58,321.403333333333
10689,11691,11691.0,2024-05-02 03:00:00,USA,USA,US,323.77,391.23,41.98,23.73,False,3.0,3.0,5.0,False,325.46,True,0.707106781186548,0.707106781186548,-1.69,1.69,True,336.13,323.87
10690,11692,11692.0,2024-05-02 04:00:00,USA,USA,US,315.45,381.35,43.48,24.32,False,4.0,3.0,5.0,False,323.77,True,0.866025403784439,0.5,-8.31999999999999,8.31999999999999,True,325.02,321.56
10691,11693,11693.0,2024-05-02 05:00:00,USA,USA,US,306.43,371.83,44.65,24.59,False,5.0,3.0,5.0,False,315.45,True,0.965925826289068,0.258819045102521,-9.01999999999998,9.01999999999998,True,317.75,315.216666666667
10692,11694,11694.0,2024-05-02 06:00:00,USA,USA,US,300.01,365.83,45.13,24.31,False,6.0,3.0,5.0,False,306.43,True,1.0,6.12323399573677e-17,-6.42000000000002,6.42000000000002,True,317.17,307.296666666667
10693,11695,11695.0,2024-05-02 07:00:00,USA,USA,US,298.89,364.05,45.65,24.34,False,7.0,3.0,5.0,False,300.01,True,0.965925826289068,-0.258819045102521,-1.12,1.12,True,315.85,301.776666666667
10694,11696,11696.0,2024-05-02 08:00:00,USA,USA,US,294.76,359.78,46.11,24.58,False,8.0,3.0,5.0,False,298.89,True,0.866025403784439,-0.5,-4.13,4.13,True,315.36,297.886666666667
10695,11697,11697.0,2024-05-02 09:00:00,USA,USA,US,296.51,362.12,45.59,24.3,False,9.0,3.0,5.0,False,294.76,True,0.707106781186548,-0.707106781186548,1.75,1.75,True,321.42,296.72
10696,11698,11698.0,2024-05-02 10:00:00,USA,USA,US,307.94,375.3,43.52,22.95,False,10.0,3.0,5.0,False,296.51,True,0.5,-0.866025403784439,11.43,11.43,False,333.05,299.736666666667
10697,11699,11699.0,2024-05-02 11:00:00,USA,USA,US,313.54,381.04,43.06,23.45,False,11.0,3.0,5.0,False,307.94,True,0.258819045102521,-0.965925826289068,5.60000000000002,5.60000000000002,True,337.28,305.996666666667
10698,11700,11700.0,2024-05-02 12:00:00,USA,USA,US,310.42,377.0,44.0,25.16,False,12.0,3.0,5.0,False,313.54,True,1.22464679914735e-16,-1.0,-3.12,3.12,True,327.11,310.633333333333
10699,11701,11701.0,2024-05-02 13:00:00,USA,USA,US,299.61,365.33,45.67,27.48,False,13.0,3.0,5.0,False,310.42,True,-0.258819045102521,-0.965925826289068,-10.81,10.81,False,309.6,307.856666666667
10700,11702,11702.0,2024-05-02 14:00:00,USA,USA,US,288.68,353.33,47.71,29.99,False,14.0,3.0,5.0,False,299.61,True,-0.5,-0.866025403784439,-10.93,10.93,False,295.84,299.57
10701,11703,11703.0,2024-05-02 15:00:00,USA,USA,US,290.51,355.36,47.85,30.55,False,15.0,3.0,5.0,False,288.68,True,-0.707106781186547,-0.707106781186548,1.82999999999998,1.82999999999998,True,289.99,292.933333333333
10702,11704,11704.0,2024-05-02 16:00:00,USA,USA,US,296.12,362.51,46.59,29.55,False,16.0,3.0,5.0,False,290.51,True,-0.866025403784438,-0.5,5.61000000000001,5.61000000000001,True,287.45,291.77
10703,11705,11705.0,2024-05-02 17:00:00,USA,USA,US,300.65,368.5,45.36,28.64,False,17.0,3.0,5.0,False,296.12,True,-0.965925826289068,-0.258819045102521,4.52999999999997,4.52999999999997,True,292.02,295.76
10704,11706,11706.0,2024-05-02 18:00:00,USA,USA,US,304.15,372.82,44.61,28.22,False,18.0,3.0,5.0,False,300.65,True,-1.0,-1.83697019872103e-16,3.5,3.5,True,294.94,300.306666666667
10705,11707,11707.0,2024-05-02 19:00:00,USA,USA,US,306.03,375.28,44.11,27.99,False,19.0,3.0,5.0,False,304.15,True,-0.965925826289068,0.25881904510252,1.88,1.88,True,296.82,303.61
10706,11708,11708.0,2024-05-02 20:00:00,USA,USA,US,309.42,379.3,43.41,27.57,False,20.0,3.0,5.0,False,306.03,True,-0.866025403784439,0.5,3.39000000000004,3.39000000000004,True,299.93,306.533333333333
10707,11709,11709.0,2024-05-02 21:00:00,USA,USA,US,312.37,382.96,42.64,27.02,False,21.0,3.0,5.0,False,309.42,True,-0.707106781186548,0.707106781186547,2.94999999999999,2.94999999999999,True,304.74,309.273333333333
10708,11710,11710.0,2024-05-02 22:00:00,USA,USA,US,319.89,391.63,41.2,25.6,False,22.0,3.0,5.0,False,312.37,True,-0.5,0.866025403784438,7.51999999999998,7.51999999999998,True,312.59,313.893333333333
10709,11711,11711.0,2024-05-02 23:00:00,USA,USA,US,329.38,402.31,39.56,23.85,False,23.0,3.0,5.0,False,319.89,True,-0.258819045102522,0.965925826289068,9.49000000000001,9.49000000000001,True,324.52,320.546666666667
10710,11712,11712.0,2024-05-03 00:00:00,USA,USA,US,337.56,411.61,38.03,22.11,False,0.0,4.0,5.0,False,329.38,True,0.0,1.0,8.18000000000001,8.18000000000001,True,316.37,328.943333333333
10711,11713,11713.0,2024-05-03 01:00:00,USA,USA,US,348.48,423.12,36.46,20.2,False,1.0,4.0,5.0,False,337.56,True,0.258819045102521,0.965925826289068,10.92,10.92,False,322.38,338.473333333333
10712,11714,11714.0,2024-05-03 02:00:00,USA,USA,US,351.42,424.49,36.72,19.69,False,2.0,4.0,5.0,False,348.48,True,0.5,0.866025403784439,2.94,2.94,True,325.46,345.82
10713,11715,11715.0,2024-05-03 03:00:00,USA,USA,US,349.64,421.0,37.71,19.55,False,3.0,4.0,5.0,False,351.42,True,0.707106781186548,0.707106781186548,-1.78000000000003,1.78000000000003,True,323.77,349.846666666667
10714,11716,11716.0,2024-05-03 04:00:00,USA,USA,US,339.77,409.85,39.08,19.95,False,4.0,4.0,5.0,False,349.64,True,0.866025403784439,0.5,-9.87000000000001,9.87000000000001,True,315.45,346.943333333333
10715,11717,11717.0,2024-05-03 05:00:00,USA,USA,US,330.39,399.91,40.26,20.23,False,5.0,4.0,5.0,False,339.77,True,0.965925826289068,0.258819045102521,-9.38,9.38,True,306.43,339.933333333333
10716,11718,11718.0,2024-05-03 06:00:00,USA,USA,US,321.81,391.38,41.07,20.42,False,6.0,4.0,5.0,False,330.39,True,1.0,6.12323399573677e-17,-8.57999999999998,8.57999999999998,True,300.01,330.656666666667
10717,11719,11719.0,2024-05-03 07:00:00,USA,USA,US,319.62,389.27,41.27,19.98,False,7.0,4.0,5.0,False,321.81,True,0.965925826289068,-0.258819045102521,-2.19,2.19,True,298.89,323.94
10718,11720,11720.0,2024-05-03 08:00:00,USA,USA,US,317.47,387.17,41.35,19.83,False,8.0,4.0,5.0,False,319.62,True,0.866025403784439,-0.5,-2.14999999999998,2.14999999999998,True,294.76,319.633333333333
